#Date/Time of Update: 2017-05-02 3:46:42 PM,#Game Date,#Game Time,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Location
,28-11-16,7:00PM,103,SAC,Sacramento,Kings,94,WAS,Washington,Wizards,Verizon Center
,28-11-16,7:30PM,85,PHI,Philadelphia,76ers,81,TOR,Toronto,Raptors,Air Canada Centre
,28-11-16,7:30PM,96,OKL,Oklahoma City,Thunder,83,NYK,New York,Knicks,Madison Square Garden
,28-11-16,7:30PM,82,BOS,Boston,Celtics,92,MIA,Miami,Heat,American Airlines Arena
,28-11-16,8:00PM,93,CHA,Charlotte,Hornets,107,MEM,Memphis,Grizzlies,FedEx Forum
,28-11-16,8:00PM,98,UTA,Utah,Jazz,100,MIN,Minnesota,Timberwolves,Target Center
,28-11-16,10:30PM,91,ATL,Atlanta,Hawks,101,GSW,Golden State,Warriors,Oracle Arena
,29-11-16,7:00PM,88,DET,Detroit,Pistons,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,29-11-16,7:30PM,102,LAC,Los Angeles,Clippers,84,BRO,Brooklyn,Nets,Barclays Center
,29-11-16,8:00PM,86,CLE,Cleveland,Cavaliers,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,29-11-16,8:00PM,105,LAL,Los Angeles,Lakers,110,NOP,New Orleans,Pelicans,Smoothie King Center
,29-11-16,8:30PM,95,ORL,Orlando,Magic,106,SAS,San Antonio,Spurs,AT&T Center
,29-11-16,9:00PM,109,HOU,Houston,Rockets,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,30-11-16,7:30PM,88,DET,Detroit,Pistons,82,BOS,Boston,Celtics,TD Garden
,30-11-16,7:30PM,107,MEM,Memphis,Grizzlies,81,TOR,Toronto,Raptors,Air Canada Centre
,30-11-16,8:00PM,105,LAL,Los Angeles,Lakers,89,CHI,Chicago,Bulls,United Center
,30-11-16,8:00PM,94,WAS,Washington,Wizards,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,30-11-16,8:00PM,83,NYK,New York,Knicks,100,MIN,Minnesota,Timberwolves,Target Center
,30-11-16,8:30PM,106,SAS,San Antonio,Spurs,108,DAL,Dallas,Mavericks,American Airlines Center
,30-11-16,9:00PM,92,MIA,Miami,Heat,99,DEN,Denver,Nuggets,Pepsi Center
,30-11-16,9:00PM,91,ATL,Atlanta,Hawks,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,30-11-16,10:00PM,87,IND,Indiana,Pacers,97,POR,Portland,Trail Blazers,Moda Center
,01-12-16,7:00PM,108,DAL,Dallas,Mavericks,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,01-12-16,7:30PM,90,MIL,Milwaukee,Bucks,84,BRO,Brooklyn,Nets,Barclays Center
,01-12-16,8:00PM,95,ORL,Orlando,Magic,107,MEM,Memphis,Grizzlies,FedEx Forum
,01-12-16,8:00PM,102,LAC,Los Angeles,Clippers,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,01-12-16,9:00PM,92,MIA,Miami,Heat,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,01-12-16,10:30PM,109,HOU,Houston,Rockets,101,GSW,Golden State,Warriors,Oracle Arena
,02-12-16,7:00PM,95,ORL,Orlando,Magic,85,PHI,Philadelphia,76ers,Wells Fargo Center
,02-12-16,7:30PM,103,SAC,Sacramento,Kings,82,BOS,Boston,Celtics,TD Garden
,02-12-16,7:30PM,105,LAL,Los Angeles,Lakers,81,TOR,Toronto,Raptors,Air Canada Centre
,02-12-16,7:30PM,100,MIN,Minnesota,Timberwolves,83,NYK,New York,Knicks,Madison Square Garden
,02-12-16,8:00PM,86,CLE,Cleveland,Cavaliers,89,CHI,Chicago,Bulls,United Center
,02-12-16,8:00PM,102,LAC,Los Angeles,Clippers,110,NOP,New Orleans,Pelicans,Smoothie King Center
,02-12-16,8:00PM,88,DET,Detroit,Pistons,91,ATL,Atlanta,Hawks,Philips Arena
,02-12-16,8:30PM,94,WAS,Washington,Wizards,106,SAS,San Antonio,Spurs,AT&T Center
,02-12-16,10:30PM,109,HOU,Houston,Rockets,99,DEN,Denver,Nuggets,Pepsi Center
,03-12-16,5:00PM,84,BRO,Brooklyn,Nets,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,03-12-16,7:00PM,100,MIN,Minnesota,Timberwolves,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,03-12-16,7:30PM,91,ATL,Atlanta,Hawks,81,TOR,Toronto,Raptors,Air Canada Centre
,03-12-16,7:30PM,82,BOS,Boston,Celtics,85,PHI,Philadelphia,76ers,Wells Fargo Center
,03-12-16,8:00PM,105,LAL,Los Angeles,Lakers,107,MEM,Memphis,Grizzlies,FedEx Forum
,03-12-16,8:30PM,89,CHI,Chicago,Bulls,108,DAL,Dallas,Mavericks,American Airlines Center
,03-12-16,9:00PM,99,DEN,Denver,Nuggets,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,03-12-16,10:00PM,92,MIA,Miami,Heat,97,POR,Portland,Trail Blazers,Moda Center
,03-12-16,10:30PM,104,PHX,Phoenix,Suns,101,GSW,Golden State,Warriors,Oracle Arena
,04-12-16,6:00PM,95,ORL,Orlando,Magic,88,DET,Detroit,Pistons,Palace of Auburn Hills
,04-12-16,7:00PM,110,NOP,New Orleans,Pelicans,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,04-12-16,7:30PM,103,SAC,Sacramento,Kings,83,NYK,New York,Knicks,Madison Square Garden
,04-12-16,9:30PM,87,IND,Indiana,Pacers,102,LAC,Los Angeles,Clippers,Staples Center
,05-12-16,7:00PM,99,DEN,Denver,Nuggets,85,PHI,Philadelphia,76ers,Wells Fargo Center
,05-12-16,7:30PM,86,CLE,Cleveland,Cavaliers,81,TOR,Toronto,Raptors,Air Canada Centre
,05-12-16,7:30PM,94,WAS,Washington,Wizards,84,BRO,Brooklyn,Nets,Barclays Center
,05-12-16,7:30PM,96,OKL,Oklahoma City,Thunder,91,ATL,Atlanta,Hawks,Philips Arena
,05-12-16,8:00PM,97,POR,Portland,Trail Blazers,89,CHI,Chicago,Bulls,United Center
,05-12-16,8:00PM,106,SAS,San Antonio,Spurs,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,05-12-16,8:00PM,107,MEM,Memphis,Grizzlies,110,NOP,New Orleans,Pelicans,Smoothie King Center
,05-12-16,8:00PM,82,BOS,Boston,Celtics,109,HOU,Houston,Rockets,Toyota Center
,05-12-16,8:30PM,93,CHA,Charlotte,Hornets,108,DAL,Dallas,Mavericks,American Airlines Center
,05-12-16,10:30PM,98,UTA,Utah,Jazz,105,LAL,Los Angeles,Lakers,Staples Center
,05-12-16,10:30PM,87,IND,Indiana,Pacers,101,GSW,Golden State,Warriors,Oracle Arena
,06-12-16,7:00PM,95,ORL,Orlando,Magic,94,WAS,Washington,Wizards,Verizon Center
,06-12-16,7:30PM,83,NYK,New York,Knicks,92,MIA,Miami,Heat,American Airlines Arena
,06-12-16,7:30PM,89,CHI,Chicago,Bulls,88,DET,Detroit,Pistons,Palace of Auburn Hills
,06-12-16,8:00PM,85,PHI,Philadelphia,76ers,107,MEM,Memphis,Grizzlies,FedEx Forum
,06-12-16,8:00PM,106,SAS,San Antonio,Spurs,100,MIN,Minnesota,Timberwolves,Target Center
,06-12-16,9:00PM,104,PHX,Phoenix,Suns,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,07-12-16,7:00PM,88,DET,Detroit,Pistons,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,07-12-16,7:00PM,82,BOS,Boston,Celtics,95,ORL,Orlando,Magic,Amway Center
,07-12-16,7:30PM,99,DEN,Denver,Nuggets,84,BRO,Brooklyn,Nets,Barclays Center
,07-12-16,7:30PM,92,MIA,Miami,Heat,91,ATL,Atlanta,Hawks,Philips Arena
,07-12-16,8:00PM,97,POR,Portland,Trail Blazers,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,07-12-16,8:00PM,105,LAL,Los Angeles,Lakers,109,HOU,Houston,Rockets,Toyota Center
,07-12-16,8:00PM,86,CLE,Cleveland,Cavaliers,83,NYK,New York,Knicks,Madison Square Garden
,07-12-16,8:30PM,103,SAC,Sacramento,Kings,108,DAL,Dallas,Mavericks,American Airlines Center
,07-12-16,9:00PM,87,IND,Indiana,Pacers,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,07-12-16,10:30PM,101,GSW,Golden State,Warriors,102,LAC,Los Angeles,Clippers,Staples Center
,08-12-16,7:00PM,100,MIN,Minnesota,Timberwolves,81,TOR,Toronto,Raptors,Air Canada Centre
,08-12-16,7:00PM,99,DEN,Denver,Nuggets,94,WAS,Washington,Wizards,Verizon Center
,08-12-16,8:00PM,97,POR,Portland,Trail Blazers,107,MEM,Memphis,Grizzlies,FedEx Forum
,08-12-16,8:00PM,85,PHI,Philadelphia,76ers,110,NOP,New Orleans,Pelicans,Smoothie King Center
,08-12-16,9:00PM,101,GSW,Golden State,Warriors,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,08-12-16,9:30PM,106,SAS,San Antonio,Spurs,89,CHI,Chicago,Bulls,United Center
,09-12-16,7:00PM,95,ORL,Orlando,Magic,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,09-12-16,7:30PM,92,MIA,Miami,Heat,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,09-12-16,7:30PM,81,TOR,Toronto,Raptors,82,BOS,Boston,Celtics,TD Garden
,09-12-16,8:00PM,91,ATL,Atlanta,Hawks,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,09-12-16,8:00PM,109,HOU,Houston,Rockets,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,09-12-16,8:00PM,88,DET,Detroit,Pistons,100,MIN,Minnesota,Timberwolves,Target Center
,09-12-16,8:30PM,87,IND,Indiana,Pacers,108,DAL,Dallas,Mavericks,American Airlines Center
,09-12-16,10:30PM,104,PHX,Phoenix,Suns,105,LAL,Los Angeles,Lakers,Staples Center
,09-12-16,10:30PM,83,NYK,New York,Knicks,103,SAC,Sacramento,Kings,Sleep Train Arena
,10-12-16,7:00PM,90,MIL,Milwaukee,Bucks,94,WAS,Washington,Wizards,Verizon Center
,10-12-16,7:00PM,99,DEN,Denver,Nuggets,95,ORL,Orlando,Magic,Amway Center
,10-12-16,7:00PM,97,POR,Portland,Trail Blazers,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,10-12-16,7:30PM,93,CHA,Charlotte,Hornets,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,10-12-16,8:00PM,92,MIA,Miami,Heat,89,CHI,Chicago,Bulls,United Center
,10-12-16,8:00PM,101,GSW,Golden State,Warriors,107,MEM,Memphis,Grizzlies,FedEx Forum
,10-12-16,8:00PM,108,DAL,Dallas,Mavericks,109,HOU,Houston,Rockets,Toyota Center
,10-12-16,8:30PM,84,BRO,Brooklyn,Nets,106,SAS,San Antonio,Spurs,AT&T Center
,10-12-16,9:00PM,103,SAC,Sacramento,Kings,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,10-12-16,10:30PM,110,NOP,New Orleans,Pelicans,102,LAC,Los Angeles,Clippers,Staples Center
,11-12-16,6:00PM,85,PHI,Philadelphia,76ers,88,DET,Detroit,Pistons,Palace of Auburn Hills
,11-12-16,7:00PM,82,BOS,Boston,Celtics,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,11-12-16,7:00PM,101,GSW,Golden State,Warriors,100,MIN,Minnesota,Timberwolves,Target Center
,11-12-16,8:30PM,110,NOP,New Orleans,Pelicans,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,11-12-16,9:30PM,83,NYK,New York,Knicks,105,LAL,Los Angeles,Lakers,Staples Center
,12-12-16,7:00PM,93,CHA,Charlotte,Hornets,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,12-12-16,7:30PM,90,MIL,Milwaukee,Bucks,81,TOR,Toronto,Raptors,Air Canada Centre
,12-12-16,7:30PM,94,WAS,Washington,Wizards,92,MIA,Miami,Heat,American Airlines Arena
,12-12-16,8:00PM,84,BRO,Brooklyn,Nets,109,HOU,Houston,Rockets,Toyota Center
,12-12-16,8:30PM,99,DEN,Denver,Nuggets,108,DAL,Dallas,Mavericks,American Airlines Center
,12-12-16,10:30PM,97,POR,Portland,Trail Blazers,102,LAC,Los Angeles,Clippers,Staples Center
,12-12-16,10:30PM,105,LAL,Los Angeles,Lakers,103,SAC,Sacramento,Kings,Sleep Train Arena
,13-12-16,7:00PM,107,MEM,Memphis,Grizzlies,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,13-12-16,7:30PM,95,ORL,Orlando,Magic,91,ATL,Atlanta,Hawks,Philips Arena
,13-12-16,8:00PM,100,MIN,Minnesota,Timberwolves,89,CHI,Chicago,Bulls,United Center
,13-12-16,8:00PM,101,GSW,Golden State,Warriors,110,NOP,New Orleans,Pelicans,Smoothie King Center
,13-12-16,9:00PM,83,NYK,New York,Knicks,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,13-12-16,10:30PM,96,OKL,Oklahoma City,Thunder,97,POR,Portland,Trail Blazers,Moda Center
,14-12-16,7:00PM,81,TOR,Toronto,Raptors,85,PHI,Philadelphia,76ers,Wells Fargo Center
,14-12-16,7:00PM,93,CHA,Charlotte,Hornets,94,WAS,Washington,Wizards,Verizon Center
,14-12-16,7:00PM,102,LAC,Los Angeles,Clippers,95,ORL,Orlando,Magic,Amway Center
,14-12-16,7:00PM,87,IND,Indiana,Pacers,92,MIA,Miami,Heat,American Airlines Arena
,14-12-16,7:30PM,105,LAL,Los Angeles,Lakers,84,BRO,Brooklyn,Nets,Barclays Center
,14-12-16,8:00PM,86,CLE,Cleveland,Cavaliers,107,MEM,Memphis,Grizzlies,FedEx Forum
,14-12-16,8:00PM,103,SAC,Sacramento,Kings,109,HOU,Houston,Rockets,Toyota Center
,14-12-16,8:30PM,88,DET,Detroit,Pistons,108,DAL,Dallas,Mavericks,American Airlines Center
,14-12-16,9:00PM,96,OKL,Oklahoma City,Thunder,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,14-12-16,9:30PM,82,BOS,Boston,Celtics,106,SAS,San Antonio,Spurs,AT&T Center
,15-12-16,8:00PM,89,CHI,Chicago,Bulls,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,15-12-16,8:00PM,87,IND,Indiana,Pacers,110,NOP,New Orleans,Pelicans,Smoothie King Center
,15-12-16,9:00PM,97,POR,Portland,Trail Blazers,99,DEN,Denver,Nuggets,Pepsi Center
,15-12-16,9:00PM,106,SAS,San Antonio,Spurs,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,15-12-16,10:30PM,83,NYK,New York,Knicks,101,GSW,Golden State,Warriors,Oracle Arena
,16-12-16,7:00PM,88,DET,Detroit,Pistons,94,WAS,Washington,Wizards,Verizon Center
,16-12-16,7:00PM,84,BRO,Brooklyn,Nets,95,ORL,Orlando,Magic,Amway Center
,16-12-16,7:30PM,93,CHA,Charlotte,Hornets,82,BOS,Boston,Celtics,TD Garden
,16-12-16,7:30PM,91,ATL,Atlanta,Hawks,81,TOR,Toronto,Raptors,Air Canada Centre
,16-12-16,8:00PM,90,MIL,Milwaukee,Bucks,89,CHI,Chicago,Bulls,United Center
,16-12-16,8:00PM,103,SAC,Sacramento,Kings,107,MEM,Memphis,Grizzlies,FedEx Forum
,16-12-16,8:00PM,110,NOP,New Orleans,Pelicans,109,HOU,Houston,Rockets,Toyota Center
,16-12-16,8:00PM,105,LAL,Los Angeles,Lakers,85,PHI,Philadelphia,76ers,Wells Fargo Center
,16-12-16,8:00PM,102,LAC,Los Angeles,Clippers,92,MIA,Miami,Heat,American Airlines Arena
,16-12-16,10:30PM,108,DAL,Dallas,Mavericks,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,17-12-16,5:00PM,104,PHX,Phoenix,Suns,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,17-12-16,7:00PM,87,IND,Indiana,Pacers,88,DET,Detroit,Pistons,Palace of Auburn Hills
,17-12-16,7:30PM,93,CHA,Charlotte,Hornets,91,ATL,Atlanta,Hawks,Philips Arena
,17-12-16,7:30PM,105,LAL,Los Angeles,Lakers,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,17-12-16,8:00PM,109,HOU,Houston,Rockets,100,MIN,Minnesota,Timberwolves,Target Center
,17-12-16,9:00PM,83,NYK,New York,Knicks,99,DEN,Denver,Nuggets,Pepsi Center
,17-12-16,10:30PM,97,POR,Portland,Trail Blazers,101,GSW,Golden State,Warriors,Oracle Arena
,18-12-16,3:30PM,102,LAC,Los Angeles,Clippers,94,WAS,Washington,Wizards,Verizon Center
,18-12-16,4:00PM,103,SAC,Sacramento,Kings,108,DAL,Dallas,Mavericks,American Airlines Center
,18-12-16,6:00PM,98,UTA,Utah,Jazz,107,MEM,Memphis,Grizzlies,FedEx Forum
,18-12-16,6:00PM,84,BRO,Brooklyn,Nets,85,PHI,Philadelphia,76ers,Wells Fargo Center
,18-12-16,6:00PM,81,TOR,Toronto,Raptors,95,ORL,Orlando,Magic,Amway Center
,18-12-16,6:00PM,82,BOS,Boston,Celtics,92,MIA,Miami,Heat,American Airlines Arena
,18-12-16,7:00PM,110,NOP,New Orleans,Pelicans,106,SAS,San Antonio,Spurs,AT&T Center
,19-12-16,7:00PM,94,WAS,Washington,Wizards,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,19-12-16,8:00PM,88,DET,Detroit,Pistons,89,CHI,Chicago,Bulls,United Center
,19-12-16,8:00PM,91,ATL,Atlanta,Hawks,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,19-12-16,8:00PM,104,PHX,Phoenix,Suns,100,MIN,Minnesota,Timberwolves,Target Center
,19-12-16,9:00PM,108,DAL,Dallas,Mavericks,99,DEN,Denver,Nuggets,Pepsi Center
,20-12-16,7:00PM,110,NOP,New Orleans,Pelicans,85,PHI,Philadelphia,76ers,Wells Fargo Center
,20-12-16,7:00PM,105,LAL,Los Angeles,Lakers,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,20-12-16,7:30PM,84,BRO,Brooklyn,Nets,81,TOR,Toronto,Raptors,Air Canada Centre
,20-12-16,7:30PM,87,IND,Indiana,Pacers,83,NYK,New York,Knicks,Madison Square Garden
,20-12-16,7:30PM,95,ORL,Orlando,Magic,92,MIA,Miami,Heat,American Airlines Arena
,20-12-16,8:00PM,86,CLE,Cleveland,Cavaliers,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,20-12-16,8:00PM,82,BOS,Boston,Celtics,107,MEM,Memphis,Grizzlies,FedEx Forum
,20-12-16,8:00PM,106,SAS,San Antonio,Spurs,109,HOU,Houston,Rockets,Toyota Center
,20-12-16,10:30PM,99,DEN,Denver,Nuggets,102,LAC,Los Angeles,Clippers,Staples Center
,20-12-16,10:30PM,98,UTA,Utah,Jazz,101,GSW,Golden State,Warriors,Oracle Arena
,20-12-16,10:30PM,97,POR,Portland,Trail Blazers,103,SAC,Sacramento,Kings,Sleep Train Arena
,21-12-16,7:00PM,90,MIL,Milwaukee,Bucks,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,21-12-16,7:30PM,100,MIN,Minnesota,Timberwolves,91,ATL,Atlanta,Hawks,Philips Arena
,21-12-16,7:30PM,107,MEM,Memphis,Grizzlies,88,DET,Detroit,Pistons,Palace of Auburn Hills
,21-12-16,8:00PM,94,WAS,Washington,Wizards,89,CHI,Chicago,Bulls,United Center
,21-12-16,8:00PM,96,OKL,Oklahoma City,Thunder,110,NOP,New Orleans,Pelicans,Smoothie King Center
,21-12-16,9:00PM,103,SAC,Sacramento,Kings,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,21-12-16,9:00PM,109,HOU,Houston,Rockets,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,21-12-16,10:00PM,108,DAL,Dallas,Mavericks,97,POR,Portland,Trail Blazers,Moda Center
,22-12-16,7:00PM,82,BOS,Boston,Celtics,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,22-12-16,7:30PM,101,GSW,Golden State,Warriors,84,BRO,Brooklyn,Nets,Barclays Center
,22-12-16,7:30PM,95,ORL,Orlando,Magic,83,NYK,New York,Knicks,Madison Square Garden
,22-12-16,8:00PM,105,LAL,Los Angeles,Lakers,92,MIA,Miami,Heat,American Airlines Arena
,22-12-16,10:30PM,106,SAS,San Antonio,Spurs,102,LAC,Los Angeles,Clippers,Staples Center
,23-12-16,7:00PM,89,CHI,Chicago,Bulls,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,23-12-16,7:00PM,105,LAL,Los Angeles,Lakers,95,ORL,Orlando,Magic,Amway Center
,23-12-16,7:30PM,84,BRO,Brooklyn,Nets,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,23-12-16,7:30PM,96,OKL,Oklahoma City,Thunder,82,BOS,Boston,Celtics,TD Garden
,23-12-16,7:30PM,101,GSW,Golden State,Warriors,88,DET,Detroit,Pistons,Palace of Auburn Hills
,23-12-16,8:00PM,94,WAS,Washington,Wizards,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center
,23-12-16,8:00PM,109,HOU,Houston,Rockets,107,MEM,Memphis,Grizzlies,FedEx Forum
,23-12-16,8:00PM,92,MIA,Miami,Heat,110,NOP,New Orleans,Pelicans,Smoothie King Center
,23-12-16,8:00PM,103,SAC,Sacramento,Kings,100,MIN,Minnesota,Timberwolves,Target Center
,23-12-16,9:00PM,91,ATL,Atlanta,Hawks,99,DEN,Denver,Nuggets,Pepsi Center
,23-12-16,9:00PM,81,TOR,Toronto,Raptors,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,23-12-16,9:00PM,85,PHI,Philadelphia,76ers,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,23-12-16,10:00PM,106,SAS,San Antonio,Spurs,97,POR,Portland,Trail Blazers,Moda Center
,23-12-16,10:30PM,108,DAL,Dallas,Mavericks,102,LAC,Los Angeles,Clippers,Staples Center
,25-12-16,12:00PM,82,BOS,Boston,Celtics,83,NYK,New York,Knicks,Madison Square Garden
,25-12-16,2:30PM,101,GSW,Golden State,Warriors,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,25-12-16,5:00PM,89,CHI,Chicago,Bulls,106,SAS,San Antonio,Spurs,AT&T Center
,25-12-16,8:00PM,100,MIN,Minnesota,Timberwolves,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
,25-12-16,10:30PM,102,LAC,Los Angeles,Clippers,105,LAL,Los Angeles,Lakers,Staples Center
,26-12-16,7:00PM,90,MIL,Milwaukee,Bucks,94,WAS,Washington,Wizards,Verizon Center
,26-12-16,7:00PM,107,MEM,Memphis,Grizzlies,95,ORL,Orlando,Magic,Amway Center
,26-12-16,7:30PM,93,CHA,Charlotte,Hornets,84,BRO,Brooklyn,Nets,Barclays Center
,26-12-16,7:30PM,86,CLE,Cleveland,Cavaliers,88,DET,Detroit,Pistons,Palace of Auburn Hills
,26-12-16,8:00PM,87,IND,Indiana,Pacers,89,CHI,Chicago,Bulls,United Center
,26-12-16,8:00PM,108,DAL,Dallas,Mavericks,110,NOP,New Orleans,Pelicans,Smoothie King Center
,26-12-16,8:00PM,104,PHX,Phoenix,Suns,109,HOU,Houston,Rockets,Toyota Center
,26-12-16,8:00PM,91,ATL,Atlanta,Hawks,100,MIN,Minnesota,Timberwolves,Target Center
,26-12-16,10:00PM,81,TOR,Toronto,Raptors,97,POR,Portland,Trail Blazers,Moda Center
,26-12-16,10:30PM,99,DEN,Denver,Nuggets,102,LAC,Los Angeles,Clippers,Staples Center
,26-12-16,10:30PM,85,PHI,Philadelphia,76ers,103,SAC,Sacramento,Kings,Sleep Train Arena
,27-12-16,7:30PM,107,MEM,Memphis,Grizzlies,82,BOS,Boston,Celtics,TD Garden
,27-12-16,7:30PM,96,OKL,Oklahoma City,Thunder,92,MIA,Miami,Heat,American Airlines Arena
,27-12-16,8:30PM,109,HOU,Houston,Rockets,108,DAL,Dallas,Mavericks,American Airlines Center
,27-12-16,10:30PM,98,UTA,Utah,Jazz,105,LAL,Los Angeles,Lakers,Staples Center
,28-12-16,7:00PM,87,IND,Indiana,Pacers,94,WAS,Washington,Wizards,Verizon Center
,28-12-16,7:00PM,93,CHA,Charlotte,Hornets,95,ORL,Orlando,Magic,Amway Center
,28-12-16,7:30PM,83,NYK,New York,Knicks,91,ATL,Atlanta,Hawks,Philips Arena
,28-12-16,7:30PM,90,MIL,Milwaukee,Bucks,88,DET,Detroit,Pistons,Palace of Auburn Hills
,28-12-16,8:00PM,84,BRO,Brooklyn,Nets,89,CHI,Chicago,Bulls,United Center
,28-12-16,8:30PM,104,PHX,Phoenix,Suns,106,SAS,San Antonio,Spurs,AT&T Center
,28-12-16,9:00PM,100,MIN,Minnesota,Timberwolves,99,DEN,Denver,Nuggets,Pepsi Center
,28-12-16,9:00PM,102,LAC,Los Angeles,Clippers,110,NOP,New Orleans,Pelicans,Smoothie King Center
,28-12-16,10:00PM,103,SAC,Sacramento,Kings,97,POR,Portland,Trail Blazers,Moda Center
,28-12-16,10:30PM,81,TOR,Toronto,Raptors,101,GSW,Golden State,Warriors,Oracle Arena
,29-12-16,7:00PM,92,MIA,Miami,Heat,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,29-12-16,8:00PM,96,OKL,Oklahoma City,Thunder,107,MEM,Memphis,Grizzlies,FedEx Forum
,29-12-16,8:00PM,82,BOS,Boston,Celtics,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena
,29-12-16,9:00PM,85,PHI,Philadelphia,76ers,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,29-12-16,9:00PM,81,TOR,Toronto,Raptors,104,PHX,Phoenix,Suns,Talking Stick Resort Arena
,29-12-16,10:30PM,108,DAL,Dallas,Mavericks,105,LAL,Los Angeles,Lakers,Staples Center
,30-12-16,4:00PM,89,CHI,Chicago,Bulls,87,IND,Indiana,Pacers,Bankers Life Fieldhouse
,30-12-16,7:00PM,84,BRO,Brooklyn,Nets,94,WAS,Washington,Wizards,Verizon Center
,30-12-16,7:30PM,92,MIA,Miami,Heat,82,BOS,Boston,Celtics,TD Garden
,30-12-16,8:00PM,83,NYK,New York,Knicks,110,NOP,New Orleans,Pelicans,Smoothie King Center
,30-12-16,8:00PM,102,LAC,Los Angeles,Clippers,109,HOU,Houston,Rockets,Toyota Center
,30-12-16,8:00PM,90,MIL,Milwaukee,Bucks,100,MIN,Minnesota,Timberwolves,Target Center
,30-12-16,8:00PM,88,DET,Detroit,Pistons,91,ATL,Atlanta,Hawks,Philips Arena
,30-12-16,8:30PM,97,POR,Portland,Trail Blazers,106,SAS,San Antonio,Spurs,AT&T Center
,30-12-16,9:00PM,85,PHI,Philadelphia,76ers,99,DEN,Denver,Nuggets,Pepsi Center
,30-12-16,10:30PM,108,DAL,Dallas,Mavericks,101,GSW,Golden State,Warriors,Oracle Arena
,31-12-16,5:00PM,107,MEM,Memphis,Grizzlies,103,SAC,Sacramento,Kings,Sleep Train Arena
,31-12-16,7:00PM,90,MIL,Milwaukee,Bucks,89,CHI,Chicago,Bulls,United Center
,31-12-16,7:00PM,86,CLE,Cleveland,Cavaliers,93,CHA,Charlotte,Hornets,Time Warner Cable Arena
,31-12-16,8:00PM,83,NYK,New York,Knicks,109,HOU,Houston,Rockets,Toyota Center
,31-12-16,8:00PM,104,PHX,Phoenix,Suns,98,UTA,Utah,Jazz,Vivint Smart Home Arena
,31-12-16,8:00PM,102,LAC,Los Angeles,Clippers,96,OKL,Oklahoma City,Thunder,Chesapeake Energy Arena
